Time (s),Output
Reach ,98.55227494239807
Reach ,98.67407608032227
Reach ,98.8065550327301
Reach ,98.96688318252563
Reach ,99.0790786743164
Reach ,99.19251418113708
Reach ,99.32350730895996
Reach ,99.43911933898926
Reach ,99.54574227333069
Reach ,99.66639280319214
Reach ,99.80276989936829
Reach ,99.95495247840881
Reach ,100.10137414932251
Position,100.2068977355957
Position,100.3272500038147
Position,100.4540662765503
Position,100.56838178634644
Position,100.71401286125183
Reach ,100.8453676700592
Release,100.97202801704407
Release,101.10057234764099
Release,101.23704195022583
Move,101.36081194877625
Release,101.50916337966919
Move,101.62875843048096
Release,101.75572156906128
Move,101.89890313148499
Release,102.00585913658142
Release,102.15646004676819
Release,102.28485822677612
Release,102.40963840484619
Move,102.5635015964508
Move,102.66311430931091
Position,102.79935336112976
Position,102.92089438438416
Position,103.06858658790588
Position,103.19146966934204
Reach ,103.34375739097595
Reach ,103.64221477508545
Move,106.36674737930298
Reach ,106.4972813129425
Move,106.82777643203735
Position,106.82880902290344
Move,106.95190000534058
Position,107.16982173919678
Release,107.17083859443665
Position,107.3173189163208
Release,107.4475908279419
Release,107.5862123966217
Release,107.7234296798706
Move,107.92533659934998
Reach ,108.19846487045288
Reach ,108.67679595947266
Move,109.00121927261353
Move,109.12450742721558
Move,109.2605345249176
Move,109.37945103645325
Move,109.50597476959229
Move,109.6193196773529
Move,109.72627973556519
Move,109.86193227767944
Move,109.9858648777008
Move,110.10545134544373
Move,110.24945282936096
Move,110.37312126159668
Move,110.48922944068909
Move,110.62881374359131
Move,110.76138496398926
Move,110.8702757358551
Move,110.99662327766418
Move,111.13075661659241
Move,111.24661564826965
Move,111.39849638938904
Move,111.54209995269775
Move,111.64690732955933
Move,111.77625560760498
Grasp ,111.96072816848755
Grasp ,112.09270906448364
Move,112.25452375411987
Reach ,112.53774189949036
Release,112.68749713897705
Release,112.81204009056091
Release,112.943288564682
Release,113.0811402797699
Release,113.24894428253174
Release,113.36407279968262
Release,113.49708271026611
idle,113.66700720787048
Release,113.66814422607422
Release,113.76512336730957
Release,113.94049501419067
Release,114.07953190803528
Release,114.21804332733154
Release,114.35454440116882
Position,114.48449373245239
Release,114.62286686897278
Release,114.76581621170044
Release,114.87206697463989
Release,115.00354766845703
Release,115.10953688621521
Release,115.22962594032288
Release,115.4068214893341
Position,115.52633142471313
Position,115.73640131950378
Release,116.04563665390015
idle,116.3377525806427
idle,116.46325159072876
Reach ,116.59305763244629
idle,116.7591233253479
idle,116.90268063545227
Reach ,117.0795156955719
idle,117.1821448802948
idle,117.3643639087677
idle,117.5091621875763
idle,117.67155408859253
idle,117.79947757720947
Reach ,117.921550989151
Reach ,118.06385540962219
Move,118.69620251655579
Grasp ,118.81482553482056
Grasp ,118.94909501075745
Move,119.07950472831726
Move,119.20530271530151
Move,119.34417700767517
Move,119.48599362373352
Move,119.61061120033264
Grasp ,119.7659363746643
Release,119.89275765419006
Release,120.02352619171143
Position,120.14282608032227
Position,120.2578797340393
Release,120.40250301361084
Position,120.51989364624023
Release,120.6830472946167
Release,120.81428909301758
Release,120.96604752540588
Release,121.11142206192017
Reach ,121.21815037727356
Reach ,121.35682559013367
idle,121.46625638008118
Move,121.46725630760193
Move,121.58922624588013
Move,121.72605323791504
Grasp ,121.8391637802124
Reach ,121.96327900886536
Reach ,122.07217383384705
Grasp ,122.19862365722656
Move,122.33870506286621
Reach ,122.46045327186584
idle,122.58521819114685
idle,122.71355247497559
Move,123.02102541923523
Move,123.13723063468933
Reach ,123.26075387001038
Release,123.39717698097229
Release,123.51554560661316
Release,123.64909887313843
Release,123.77826809883118
Release,123.92908883094788
Release,124.05013370513916
Release,124.16588926315308
Release,124.31623339653015
Release,124.4433240890503
Release,124.57902717590332
Release,124.72332763671875
Release,124.84740447998047
Release,124.96395492553711
Release,125.06520795822144
Release,125.19614601135254
Release,125.30220985412598
Release,125.4272301197052
Release,125.56825637817383
Release,125.67677116394043
Release,125.80575704574585
Reach ,125.93814253807068
idle,126.06903839111328
Reach ,126.19649600982666
idle,126.19752621650696
idle,126.31634712219238
Reach ,126.49242329597473
Reach ,126.62061047554016
Move,126.74430418014526
Reach ,126.87647008895874
Move,131.93705463409424
Move,132.2288293838501
Move,132.36432313919067
Move,132.49297428131104
Move,132.61696314811707
Move,132.72831010818481
Move,132.86291408538818
Move,132.97758078575134
Move,133.10043358802795
Move,133.22849702835083
Move,133.33733296394348
Move,133.4448492527008
Move,133.6347963809967
Move,133.75226616859436
Move,133.8918104171753
Move,134.01527523994446
Move,134.15418934822083
Move,134.26003003120422
Reach ,134.37298464775085
Reach ,134.50469422340393
Reach ,134.60416388511658
Reach ,134.7175030708313
Reach ,134.82117772102356
Reach ,134.96220302581787
Position,135.0884096622467
Position,135.19986128807068
Position,135.34031534194946
Position,135.4467487335205
Reach ,135.59084844589233
Release,135.71474766731262
Reach ,135.86786150932312
Reach ,136.01048016548157
Move,136.14631247520447
Reach ,136.26957511901855
Reach ,136.36669373512268
Reach ,136.49437165260315
Move,136.61071848869324
Release,136.76428747177124
Move,136.91100192070007
Move,137.0077621936798
Move,137.15865683555603
Move,137.2708477973938
Release,137.37388634681702
Release,137.51416945457458
Reach ,137.65383553504944
Reach ,137.76988863945007
Release,137.91223454475403
Release,138.0582468509674
Reach ,138.3644232749939
Reach ,139.40011072158813
Reach ,139.78687047958374
Position,139.9948329925537
Position,140.14153027534485
Reach ,140.28611373901367
Reach ,140.46595692634583
Reach ,140.57117080688477
Reach ,140.7427260875702
idle,140.8655207157135
idle,141.01733446121216
Reach ,141.19696307182312
Reach ,141.3244707584381
Move,141.41384959220886
Move,141.55344247817993
Move,141.68264293670654
Move,141.8606789112091
Move,142.0016839504242
Move,142.1445062160492
Move,143.09394454956055
Move,143.24649572372437
Move,143.37384176254272
Move,143.55376601219177
Move,143.55474138259888
Reach ,143.65602588653564
Reach ,143.78460025787354
Reach ,143.92248010635376
Reach ,144.04873895645142
Grasp ,144.5070343017578
Grasp ,144.6326780319214
Move,144.76494312286377
Reach ,144.89547324180603
Grasp ,145.01731085777283
Move,145.15281343460083
Position,145.28800249099731
Move,145.4412384033203
Move,145.61194276809692
Move,145.7234423160553
Move,145.87441396713257
Move,145.9654393196106
Move,146.11543011665344
Grasp ,146.27681350708008
Move,146.39365911483765
Move,146.53373050689697
Reach ,146.63764214515686
Reach ,147.54521584510803
Reach ,147.67543959617615
Reach ,147.8032796382904
Reach ,147.9085500240326
Reach ,148.02175879478455
Reach ,148.14630126953125
Reach ,148.25758337974548
Release,148.3716630935669
Reach ,148.53465008735657
idle,148.65342211723328
Reach ,148.77483320236206
idle,148.89410424232483
Reach ,149.0378532409668
Reach ,149.16026163101196
Reach ,149.28621006011963
Reach ,149.41488528251648
Reach ,149.5453724861145
Reach ,149.66402101516724
Reach ,149.79613304138184
Reach ,149.91231441497803
idle,150.02714085578918
Reach ,150.17998361587524
idle,150.29368805885315
Move,150.384361743927
Reach ,150.3853702545166
Reach ,150.51569175720215
Reach ,150.63870000839233
Reach ,150.78796935081482
Reach ,150.8947834968567
Reach ,151.02239847183228
Reach ,151.17309260368347
Reach ,151.28426599502563
Reach ,151.39493322372437
idle,151.51511192321777
Reach ,151.51626706123352
Reach ,151.65120267868042
idle,151.86194038391113
Reach ,151.98904395103455
Reach ,152.1970875263214
Move,152.19829654693604
Grasp ,155.4411745071411
Reach ,155.75744605064392
Move,155.89872574806213
Reach ,156.05205631256104
Reach ,156.16126823425293
Move,156.30680632591248
Move,156.43684339523315
Move,156.569518327713
Move,156.69437170028687
Move,156.84946060180664
Reach ,156.95933365821838
Reach ,157.08559608459473
Move,157.19837927818298
Reach ,157.30471754074097
Reach ,157.4297173023224
Reach ,157.55649828910828
Reach ,157.68850469589233
Reach ,157.8212914466858
Reach ,157.92664575576782
Reach ,158.06404948234558
Reach ,158.1925230026245
Reach ,158.30393433570862
Position,158.44325017929077
Position,158.585551738739
Position,158.7226927280426
Release,158.82225227355957
Release,158.9746584892273
Move,159.11316967010498
Release,159.27057027816772
Release,159.40870308876038
Reach ,159.56299686431885
Move,159.8600971698761
Reach ,162.30917835235596
Grasp ,162.4121344089508
Reach ,162.53780364990234
idle,162.67883324623108
idle,162.80215692520142
Grasp ,165.34133005142212
Grasp ,165.44857501983643
Move,165.6141710281372
Position,165.96950006484985
Move,166.09083676338196
Move,166.26754093170166
Position,166.38605189323425
Position,166.58442854881287
Position,166.71049666404724
Reach ,166.8417820930481
Release,166.95762610435486
Release,167.1023075580597
Position,167.23744940757751
Release,167.40086269378662
Reach ,167.58016347885132
Reach ,167.80112600326538
Reach ,167.90691542625427
Reach ,168.01648783683777
Reach ,168.15555834770203
Reach ,168.28236484527588
Reach ,168.40206384658813
Reach ,168.54757356643677
Reach ,168.68608808517456
Reach ,168.86460304260254
Reach ,168.97416043281555
Reach ,169.1085023880005
Reach ,169.2544548511505
Reach ,169.5516860485077
Grasp ,170.7677822113037
Grasp ,170.8913335800171
Grasp ,171.01782059669495
Reach ,171.30053687095642
Reach ,171.50250244140625
Release,171.60606789588928
Grasp ,171.7153160572052
Release,171.7163164615631
Release,171.86776280403137
Release,171.98045086860657
Grasp ,172.16501998901367
Release,172.1660189628601
Reach ,172.29402589797974
Release,172.29502987861633
Grasp ,172.4328258037567
Release,172.43495559692383
Grasp ,172.56887483596802
Release,172.56987476348877
Release,172.70361638069153
Position,172.85034608840942
Release,172.98986673355103
Release,173.11350750923157
Release,173.2672266960144
Release,173.39158582687378
Position,173.52461695671082
Release,173.6442356109619
Position,173.7646026611328
Position,173.92912697792053
Release,174.0317668914795
Move,174.17324948310852
Reach ,174.29891347885132
Reach ,174.43227458000183
Reach ,174.56116032600403
Reach ,174.76003193855286
Move,174.89212107658386
Reach ,175.072265625
Reach ,175.21514296531677
Release,175.33072543144226
Reach ,175.46710467338562
Position,175.5925190448761
Reach ,176.0757074356079
Reach ,176.20109033584595
Release,176.3260521888733
Reach ,176.44645166397095
idle,176.84834170341492
idle,177.01823019981384
Reach ,177.15733337402344
idle,177.29032921791077
idle,177.41165614128113
idle,177.52857780456543
idle,177.67750906944275
idle,177.83165621757507
idle,177.96573853492737
idle,178.10426020622253
idle,178.2530961036682
idle,178.36599349975586
idle,178.49391222000122
idle,178.62554597854614
idle,178.74537062644958
idle,178.8753764629364
idle,178.9879856109619
idle,179.12535285949707
idle,179.24291968345642
idle,179.3878152370453
idle,179.5140483379364
idle,179.62588500976562
idle,179.75927877426147
idle,179.88954329490662
idle,180.04731011390686
Reach ,180.28731536865234
Position,180.40815687179565
Position,180.5331346988678
Grasp ,180.89740133285522
Move,181.16129875183105
Release,181.2887487411499
Move,181.78519916534424
Position,181.95605754852295
Position,182.09146761894226
Position,182.2374746799469
Position,182.36195731163025
Position,182.47480130195618
Release,182.5968542098999
Release,182.74528455734253
Move,182.88704776763916
Release,183.1249349117279
Reach ,183.2791886329651
Position,183.39882612228394
Move,183.64288234710693
Position,183.64534759521484
Position,183.79198455810547
Move,184.09664344787598
Move,184.21271586418152
Release,184.33684611320496
Reach ,184.47156596183777
Reach ,184.59215354919434
idle,184.7169532775879
idle,184.82562851905823
idle,184.95959997177124
idle,185.09761452674866
idle,185.19840574264526
Reach ,185.33197164535522
Reach ,185.45331263542175
idle,185.58749556541443
idle,185.70713138580322
idle,185.83650016784668
Position,185.83751606941223
idle,185.99081325531006
idle,185.99181747436523
idle,186.1041603088379
idle,186.10519361495972
idle,186.2252640724182
idle,186.22628355026245
idle,186.35778880119324
idle,186.35979866981506
idle,186.50519132614136
idle,186.50572228431702
idle,186.6267626285553
idle,186.62827491760254
idle,186.770427942276
idle,186.7714273929596
idle,186.92114162445068
idle,186.92216229438782
idle,187.04671835899353
idle,187.04827427864075
idle,187.17912459373474
idle,187.18114566802979
idle,187.29699659347534
idle,187.2981264591217
idle,187.4071660041809
idle,187.4081642627716
idle,187.53686571121216
idle,187.53786540031433
idle,187.64348697662354
idle,187.78123831748962
idle,187.90979743003845
idle,188.07861828804016
idle,188.22919487953186
Release,188.37677931785583
Move,188.5875551700592
Reach ,194.28260588645935
Reach ,194.4220461845398
Reach ,194.54856181144714
Reach ,194.6966369152069
Move,194.84019255638123
Reach ,195.01720023155212
Reach ,195.13663744926453
Reach ,195.28163933753967
Reach ,195.4021918773651
Reach ,195.52665162086487
Reach ,195.67270493507385
Reach ,195.78961062431335
Reach ,195.90160942077637
Reach ,196.03308272361755
Move,196.15912747383118
Reach ,196.28260850906372
Position,196.42643475532532
Grasp ,196.53705549240112
Move,196.66271805763245
Move,196.79071283340454
Reach ,196.89453625679016
Reach ,197.0359697341919
Reach ,197.19299793243408
Reach ,197.32146048545837
Move,197.42576384544373
Move,197.5411262512207
Move,197.70459151268005
Move,197.8212549686432
Release,197.962651014328
Release,198.10217785835266
Release,198.22921133041382
Position,198.35700392723083
Release,198.45959520339966
Grasp ,198.56878232955933
Position,198.71732449531555
Position,198.86171913146973
Position,198.99442768096924
Release,199.1258225440979
Release,199.26478576660156
Position,199.42061710357666
Position,199.54479789733887
idle,199.65722918510437
idle,199.79505372047424
Reach ,200.08105444908142
Release,200.36215209960938
Position,200.6794707775116
Reach ,200.8123061656952
Position,201.8644037246704
Reach ,202.16130828857422
Move,202.28902769088745
Grasp ,202.4033408164978
Reach ,202.54615092277527
Grasp ,202.67427396774292
