Time (s),Output
Grasp ,118.73327469825745
Grasp ,118.8029203414917
Grasp ,118.9407172203064
Grasp ,119.09638118743896
Grasp ,119.24989581108093
Grasp ,119.36159110069275
Grasp ,119.48642086982727
Grasp ,119.62928414344788
Grasp ,119.73410534858704
Grasp ,119.87325763702393
Grasp ,120.0000274181366
Grasp ,120.1213264465332
Grasp ,120.23043322563171
Reach ,120.37081503868103
Reach ,120.49304628372192
Realese,120.61374855041504
Grasp ,120.74444437026978
Grasp ,120.8876724243164
Grasp ,121.00290584564209
Grasp ,121.16584372520447
Grasp ,121.29372906684875
Grasp ,121.43564891815186
Grasp ,121.56652688980103
Grasp ,121.68722605705261
Grasp ,121.83012580871582
Grasp ,121.95092439651489
Grasp ,122.09105038642883
Grasp ,122.19189405441284
Grasp ,122.32004237174988
Grasp ,122.43859839439392
Grasp ,122.57973599433899
Grasp ,122.70433712005615
Grasp ,122.82743525505066
Reach ,122.95254421234131
Reach ,123.07803416252136
Reach ,123.21497869491577
Reach ,123.35705757141113
Grasp ,123.48546266555786
Realese,123.60363388061523
Realese,123.71624875068665
Reach ,123.89223122596741
Reach ,124.00923562049866
Reach ,124.13864374160767
Grasp ,124.27822852134705
Reach ,124.39528274536133
Realese,124.52633714675903
Reach ,124.6403956413269
Grasp ,124.79782438278198
Grasp ,124.91145086288452
Grasp ,125.02374410629272
Grasp ,125.2033793926239
Realese,125.33445620536804
Realese,125.50609278678894
Realese,125.63618922233582
Position,125.77870607376099
Position,126.61066508293152
Grasp ,126.74983334541321
Reach ,126.8735830783844
Grasp ,126.98439645767212
Grasp ,127.12503957748413
Reach ,127.27223062515259
Grasp ,127.40508890151978
Grasp ,127.5170726776123
Grasp ,127.64874410629272
Grasp ,127.75236225128174
Reach ,127.87366580963135
Grasp ,128.02462077140808
Grasp ,128.12949657440186
Grasp ,128.2450942993164
Grasp ,128.35836744308472
Grasp ,128.48506879806519
Realese,128.609961271286
Realese,128.7429075241089
Realese,128.84549927711487
Grasp ,128.95672297477722
Grasp ,129.0871660709381
Realese,129.2030110359192
idle,129.31380367279053
idle,129.44624066352844
idle,129.54751777648926
Realese,129.6583652496338
Realese,129.79953742027283
Grasp ,129.9186201095581
Grasp ,130.06522393226624
Grasp ,130.18397450447083
Grasp ,130.30958151817322
Reach ,130.45298838615417
Realese,130.57619547843933
idle,130.71592736244202
Grasp ,130.84101247787476
Grasp ,130.97345423698425
Grasp ,131.0922350883484
Grasp ,131.21416115760803
Grasp ,131.3510775566101
Grasp ,131.47974824905396
Grasp ,131.6566071510315
Grasp ,131.79145002365112
Grasp ,131.9393379688263
Realese,132.08789658546448
Grasp ,132.2190284729004
Grasp ,132.42109513282776
Grasp ,132.70961380004883
Reach ,132.84500193595886
Reach ,132.96199655532837
Reach ,133.08807802200317
Reach ,133.21196460723877
Reach ,133.3496663570404
idle,133.59391951560974
Grasp ,133.77885746955872
Grasp ,134.016419172287
Grasp ,134.20881938934326
Move,134.33456420898438
Position,134.45840167999268
idle,134.57431888580322
Realese,134.69075989723206
Realese,134.8324489593506
Grasp ,134.94606590270996
Grasp ,135.05804061889648
Realese,135.17405009269714
Grasp ,135.31761360168457
Grasp ,135.44437885284424
Grasp ,135.5522801876068
Grasp ,135.68808817863464
Grasp ,135.8004195690155
Grasp ,135.91656875610352
Grasp ,136.0407111644745
Grasp ,136.16379117965698
Grasp ,136.295396566391
Grasp ,136.42505550384521
Grasp ,136.53217887878418
Position,136.66196990013123
Reach ,136.84202980995178
Grasp ,137.10453867912292
Move,137.331889629364
idle,137.44626140594482
Reach ,137.5785403251648
Reach ,137.6983449459076
Reach ,137.8248212337494
Reach ,137.9794135093689
Reach ,138.1488242149353
Reach ,138.2492651939392
Realese,138.3780255317688
idle,138.47657203674316
idle,138.61284732818604
Reach ,138.73734521865845
Reach ,138.87268567085266
Reach ,138.9867250919342
Grasp ,139.0910403728485
Grasp ,139.2193899154663
Grasp ,139.34994387626648
Grasp ,139.47547578811646
Grasp ,139.58594918251038
Grasp ,139.70916366577148
Grasp ,139.83815169334412
Grasp ,139.96967101097107
Grasp ,140.075998544693
Grasp ,140.2096540927887
Grasp ,140.34487009048462
Grasp ,140.4758985042572
Grasp ,140.6191759109497
Grasp ,140.72734212875366
Grasp ,140.83194589614868
Grasp ,140.95980620384216
Grasp ,141.06613087654114
Grasp ,141.1923496723175
Grasp ,141.32614183425903
Grasp ,141.44920372962952
Reach ,141.5806679725647
Reach ,141.700838804245
Reach ,141.84553980827332
Grasp ,141.99619102478027
Grasp ,142.18740248680115
Grasp ,142.1893846988678
Grasp ,142.2729938030243
Reach ,142.41028261184692
Grasp ,142.58393692970276
Grasp ,142.7040684223175
Grasp ,142.83056712150574
Grasp ,142.96132850646973
Grasp ,143.07387828826904
Grasp ,143.19952368736267
Grasp ,143.32248878479004
Grasp ,143.4319202899933
Grasp ,143.5553297996521
Grasp ,143.6785933971405
Grasp ,143.79867553710938
Grasp ,143.92460346221924
Grasp ,144.03942394256592
Move,144.16000771522522
Grasp ,144.27742958068848
Grasp ,144.40236234664917
Grasp ,144.52127385139465
Grasp ,144.6719000339508
Grasp ,144.79586744308472
Grasp ,144.91992139816284
Grasp ,145.03808736801147
Grasp ,145.17664861679077
Grasp ,145.32416200637817
Grasp ,145.45077896118164
Grasp ,145.55851340293884
Move,145.732834815979
Grasp ,145.89824748039246
Grasp ,146.07001495361328
Grasp ,146.07098746299744
idle,146.5706057548523
idle,146.68047952651978
idle,146.80653262138367
idle,146.9433708190918
idle,147.08284330368042
idle,147.22631454467773
idle,147.3390166759491
idle,147.42797422409058
idle,147.55913758277893
Realese,147.65728163719177
Realese,147.77331256866455
Realese,147.88823676109314
Realese,147.9930808544159
Realese,148.10273456573486
Realese,148.20879483222961
Realese,148.3116171360016
Realese,148.388578414917
Realese,148.50445175170898
Realese,148.6138401031494
Realese,148.726797580719
Grasp ,148.86221289634705
Reach ,148.9623806476593
Grasp ,149.04658794403076
Grasp ,149.15898299217224
Grasp ,149.2743215560913
Grasp ,149.36611914634705
Grasp ,149.48151063919067
Grasp ,149.613374710083
Move,149.70321440696716
Move,149.83157420158386
Grasp ,149.9429051876068
Grasp ,150.05531644821167
Grasp ,150.13145780563354
Grasp ,150.25549030303955
Grasp ,150.34275603294373
Grasp ,150.47003316879272
Grasp ,150.59009075164795
Grasp ,150.68977975845337
Grasp ,150.8030526638031
Grasp ,150.89264273643494
Grasp ,151.00064873695374
Grasp ,151.11257886886597
Grasp ,151.24097681045532
Grasp ,151.34482526779175
Grasp ,151.47189855575562
Grasp ,151.6208724975586
Grasp ,151.73072600364685
Grasp ,151.84937715530396
Grasp ,151.94957494735718
Grasp ,152.0468611717224
Grasp ,152.14978289604187
Grasp ,152.25082230567932
Grasp ,152.35802340507507
Grasp ,152.49411273002625
Grasp ,152.60337805747986
Grasp ,152.70393228530884
Grasp ,152.81415224075317
Grasp ,152.9088270664215
Grasp ,153.02501797676086
Reach ,153.12536025047302
Reach ,153.23092937469482
Reach ,153.334214925766
Grasp ,153.45819425582886
Grasp ,153.547372341156
Grasp ,153.67279601097107
Reach ,153.7800097465515
idle,153.8970444202423
idle,154.02002024650574
Position,154.10440397262573
idle,154.21790385246277
Grasp ,154.30957412719727
Grasp ,154.4433388710022
Grasp ,154.55312633514404
Grasp ,154.63921689987183
Grasp ,154.74611616134644
Grasp ,154.8547806739807
Grasp ,154.9496726989746
Grasp ,155.08148193359375
Grasp ,155.1840796470642
Grasp ,155.3113658428192
Realese,155.4351999759674
idle,155.5393078327179
idle,155.66997480392456
Grasp ,155.7663016319275
Reach ,155.8795428276062
Realese,155.9897265434265
Reach ,156.08604335784912
idle,156.21226263046265
Realese,156.33763766288757
Grasp ,156.44908452033997
Grasp ,156.57788586616516
Grasp ,156.67754316329956
Grasp ,156.77735137939453
Grasp ,156.88172817230225
Grasp ,157.00323009490967
Grasp ,157.1099042892456
Grasp ,157.22194242477417
Grasp ,157.3403594493866
Position,157.43777322769165
Position,157.55326795578003
Position,157.65651965141296
Position,157.7754454612732
Position,157.8773810863495
Realese,158.00038886070251
Position,158.08003544807434
Realese,158.17968583106995
Grasp ,158.29243803024292
Grasp ,158.41034269332886
idle,158.51079058647156
Realese,158.62990307807922
Grasp ,158.74068093299866
Realese,158.84189343452454
Realese,158.9328384399414
Realese,159.06139874458313
idle,159.16333484649658
Realese,159.2904679775238
idle,159.3824610710144
Reach ,159.48853945732117
idle,159.59337091445923
Move,159.71365547180176
Realese,159.71565747261047
idle,159.82457089424133
idle,159.97368216514587
idle,160.1355800628662
Grasp ,160.29816794395447
idle,160.40860080718994
idle,160.5444803237915
idle,160.6729826927185
idle,160.78914976119995
Grasp ,160.94386768341064
Grasp ,161.0845160484314
Grasp ,161.20727849006653
idle,161.38674640655518
idle,161.50550055503845
idle,161.63020825386047
idle,161.7657699584961
idle,161.9079122543335
idle,162.03403878211975
idle,162.14796042442322
Reach ,162.23973178863525
Reach ,162.35469436645508
Reach ,162.44200348854065
Position,162.54332423210144
Position,162.64532804489136
idle,162.77365136146545
idle,162.87041473388672
idle,162.9737663269043
idle,163.07260370254517
Grasp ,163.16740012168884
idle,163.28027820587158
idle,163.40507292747498
idle,163.51044058799744
idle,163.60682725906372
idle,163.72536373138428
idle,163.8364474773407
idle,163.93486785888672
idle,164.0885832309723
idle,164.19231748580933
idle,164.29501938819885
Reach ,164.40084552764893
Move,164.48404932022095
idle,164.48504996299744
idle,164.61374068260193
