Time (s),Output
Position,89.68394207954407
Position,89.77113223075867
Position,89.89151096343994
Position,89.9978621006012
Position,90.09183049201965
Position,90.1960678100586
Position,90.31142091751099
Position,90.38989448547363
Position,90.49916052818298
Position,90.57307934761047
Position,90.6694266796112
Position,90.77079653739929
Position,90.87422156333923
Position,90.96628761291504
Position,91.03428673744202
Position,91.16411757469177
Position,91.272869348526
Realese,91.37143635749817
Realese,91.46025609970093
Position,91.5689594745636
Position,91.69369053840637
Position,91.82602334022522
Position,91.95251488685608
Position,92.09828925132751
Position,92.23915076255798
Position,92.36757564544678
Position,92.45851111412048
Position,92.59940886497498
Position,92.71204423904419
Realese,92.81224250793457
idle,92.99832606315613
Position,93.11152482032776
Position,93.58315753936768
idle,93.68227744102478
Position,93.82749772071838
Position,93.92292141914368
Position,94.01791095733643
Position,94.11558794975281
Realese,94.42527318000793
Position,94.66148567199707
Position,94.74752688407898
Position,94.82843065261841
Reach ,94.94798564910889
Realese,95.05452275276184
Reach ,95.13583636283875
Reach ,95.23898005485535
Reach ,95.32945466041565
Reach ,95.56898355484009
Grasp ,95.66795992851257
Reach ,95.75435757637024
Reach ,95.8753559589386
idle,96.00055265426636
idle,96.12353777885437
Realese,96.22199416160583
Realese,96.3284661769867
Position,96.40997076034546
Position,96.50962996482849
Realese,96.62695097923279
Realese,96.74468088150024
Realese,96.8439404964447
idle,96.95665574073792
idle,97.05158257484436
idle,97.16507697105408
idle,97.26893472671509
Reach ,97.36731743812561
Realese,97.47805738449097
Realese,97.57307410240173
Realese,97.70065450668335
Realese,97.8146071434021
Reach ,97.9299807548523
Reach ,98.05064129829407
Realese,98.16216969490051
Realese,98.27051639556885
Realese,98.36133623123169
Realese,98.4973394870758
Realese,98.59731864929199
Realese,98.69038534164429
Realese,98.82740426063538
Realese,98.95191216468811
Realese,99.09125137329102
Reach ,99.17831754684448
Reach ,99.26904201507568
Reach ,99.38278365135193
Reach ,99.51111125946045
Reach ,99.62774586677551
Reach ,99.76168513298035
Reach ,99.8739447593689
Reach ,99.99992346763611
Reach ,100.12278318405151
Realese,100.24280905723572
Realese,100.34582996368408
idle,100.45584416389465
Realese,100.5721926689148
idle,100.6446647644043
idle,100.7987265586853
Position,100.91071605682373
Grasp ,101.21272730827332
Realese,101.30017304420471
Realese,101.4103832244873
Realese,101.52963066101074
Realese,101.78170609474182
Realese,101.89207053184509
Realese,101.98889875411987
Realese,102.09940385818481
Realese,102.20812368392944
Realese,102.35020899772644
Realese,102.500244140625
Realese,102.66187977790833
Reach ,102.77112984657288
Reach ,102.90161085128784
Reach ,103.05494022369385
Reach ,103.13131403923035
Reach ,103.26586318016052
Reach ,103.3676826953888
Reach ,103.47553992271423
Reach ,103.56061744689941
Reach ,103.66756319999695
Reach ,103.79130029678345
Reach ,103.8999707698822
Reach ,103.99245977401733
Reach ,104.10270547866821
Reach ,104.17416882514954
Reach ,104.27132844924927
Reach ,104.3380868434906
Reach ,104.43501543998718
Reach ,104.52119636535645
