Time (s),Output
Position,40.09179711341858
Position,40.16161561012268
Position,40.25201749801636
Position,40.31254982948303
Position,40.38557147979736
Position,40.453693866729736
Reach ,40.51656627655029
Release,40.588346004486084
Reach ,40.65535283088684
Move,40.720662117004395
Release,40.789164543151855
Release,40.878814458847046
Move,40.94691205024719
Move,41.012526750564575
Move,41.07834792137146
Move,41.146536111831665
Move,41.22947883605957
Position,41.307724952697754
Move,41.38943648338318
Release,41.46337270736694
Release,41.53484797477722
Position,41.59977722167969
Position,41.68896722793579
Position,41.75508999824524
Position,41.849546670913696
Position,41.93071126937866
Position,42.00453329086304
Position,42.077967166900635
Release,42.131667375564575
Position,42.22506070137024
Position,42.29732942581177
Position,42.359113931655884
Position,42.42557120323181
Position,42.50094509124756
Release,42.5647189617157
Position,42.644856214523315
Position,42.70623993873596
Position,42.76944017410278
Position,42.83866572380066
Position,42.909982204437256
Position,42.988616943359375
Position,43.07403874397278
Release,43.1378128528595
Position,43.203452348709106
Position,43.271909952163696
Position,43.34624409675598
Position,43.416096925735474
Position,43.48354911804199
Position,43.557944774627686
Position,43.63470983505249
Position,43.70792198181152
Position,43.77742123603821
Position,43.836392879486084
Position,43.906954765319824
Position,43.969913721084595
Position,44.03674387931824
Position,44.10157489776611
Position,44.18074369430542
Position,44.247684717178345
Release,44.31127333641052
Release,44.384761095047
Position,44.448800563812256
Position,44.524489641189575
Position,44.5893235206604
Position,44.65814232826233
Position,44.73861885070801
Position,44.80421209335327
Position,44.874568939208984
Position,44.946043968200684
Position,45.021302700042725
Position,45.08764171600342
Position,45.14695978164673
Position,45.22279930114746
Position,45.286152601242065
Position,45.36258840560913
Position,45.43280911445618
Position,45.50587034225464
Position,45.57153582572937
Position,45.63376188278198
Position,45.70261597633362
Position,45.761632442474365
Position,45.83604121208191
Position,45.90219283103943
Position,45.964136600494385
Position,46.03580904006958
Position,46.09988808631897
Position,46.16551661491394
Position,46.241166830062866
Position,46.3036789894104
Position,46.37268114089966
Position,46.438517332077026
Position,46.50374698638916
Position,46.57139730453491
Reach ,46.647133111953735
Reach ,46.69879627227783
Reach ,46.763988733291626
Position,46.83647561073303
Position,46.899126291275024
Position,46.974048376083374
Position,47.04501938819885
Position,47.11960291862488
Position,47.191848278045654
Position,47.26635026931763
Position,47.33077359199524
Position,47.40479779243469
Position,47.47303295135498
Position,47.53338956832886
Position,47.60568356513977
Position,47.6811728477478
Position,47.75316309928894
Position,47.829747915267944
Position,47.89375114440918
Position,47.96961331367493
Position,48.03755712509155
Position,48.099621295928955
Position,48.16878056526184
Position,48.24889945983887
Position,48.32359290122986
Position,48.393848180770874
Position,48.46556806564331
Position,48.536823749542236
Position,48.62083554267883
Position,48.6921660900116
Position,48.76201558113098
Position,48.83668279647827
Position,48.91844367980957
Position,48.98625445365906
Position,49.05825757980347
Position,49.13763642311096
Position,49.204678535461426
Position,49.28023719787598
Position,49.34701681137085
Position,49.42124652862549
Position,49.49043917655945
Reach ,49.86543583869934
Position,49.93991756439209
